27798.53821;19294.93671;19828.61925
28819.13621;19492.40506;20425.1046
29769.56811;19815.18987;20587.78243
30330.89701;20327.8481;20961.33891
30656.21262;20662.02532;21527.69874
31325.98007;21113.92405;21654.22594
31778.87043;21444.3038;21979.58159
31708.70432;21478.48101;22154.30962
32250.89701;21516.4557;22437.48954
32569.83389;21645.56962;22551.96653
32895.1495;21816.4557;23015.89958
32927.04319;22086.07595;22991.79916
33233.22259;22089.87342;23395.48117
33603.18937;22484.81013;23720.83682
33737.14286;22518.98734;24070.29289
33635.08306;22572.1519;24263.09623
34107.10963;22750.63291;24275.14644
34521.72757;22929.11392;24323.34728
34789.63455;22811.39241;24534.22594
35019.2691;23175.94937;24696.90377
35032.02658;23517.72152;24901.75732
34961.86047;23567.08861;24847.53138
35191.49502;23643.03797;24907.78243
35325.4485;23498.73418;25064.43515
35331.82724;23418.98734;25299.41423
35242.52492;23532.91139;25196.98745
35306.31229;23608.86076;25323.51464
35210.63123;23384.81013;25293.38912
34910.83056;23259.49367;25329.53975
34840.66445;23103.79747;25094.56067
34847.04319;23027.8481;25251.21339
34713.0897;22963.29114;25444.01674
34451.56146;23115.18987;26022.42678
34375.01661;22811.39241;25492.21757
34247.44186;22636.70886;25064.43515
33813.68771;22572.1519;24853.55649
33666.97674;22473.41772;24702.92887
33609.56811;22363.29114;24696.90377
33271.49502;22127.8481;24799.33054
32978.07309;21987.34177;24835.48117
33048.2392;21945.56962;24853.55649
33131.16279;22196.20253;24606.5272
33226.84385;22010.12658;24510.12552
33284.25249;21740.50633;24612.5523
33341.66113;21729.11392;24492.05021
32997.2093;21569.62025;24516.15063
32895.1495;21463.29114;24540.25105
32920.66445;21565.82278;24666.77824
33360.79734;21600;24877.6569
33450.09967;21664.55696;25094.56067
33245.98007;21660.75949;25570.54393
33233.22259;21740.50633;25660.9205
33341.66113;21721.51899;25787.4477
33609.56811;21664.55696;25974.22594
33660.59801;21975.94937;26076.65272
33902.99003;22192.40506;26414.05858
34528.10631;22473.41772;27215.39749
35229.76744;22788.60759;28215.56485
36097.27575;23327.8481;29541.08787
37513.35548;24345.56962;31722.17573
40071.22924;26324.05063;33879.16318
42756.67774;27858.22785;35777.07113
44121.72757;29020.25316;36560.33473
44810.63123;29081.01266;36759.16318
45314.5515;29335.44304;36921.841
45359.20266;29115.18987;36819.41423
45244.38538;29145.56962;36650.7113
45046.64452;28686.07595;36271.12971
44995.61462;28606.32911;35879.49791
44899.93355;28374.68354;35499.91632
44868.03987;28230.37975;35349.2887
44740.46512;28032.91139;35198.66109
44255.68106;27778.48101;35084.1841
43955.8804;27459.49367;34969.70711
43400.93023;26981.01266;34921.50628
43196.81063;26897.46835;34409.37238
42316.54485;26441.77215;33734.56067
41563.85382;26183.5443;33391.12971
41429.90033;25716.4557;33174.22594
41098.20598;25518.98734;32921.17155
40613.42193;25294.93671;32553.64017
39841.59468;25226.58228;32131.88285
39178.20598;24915.18987;31890.87866
38623.25581;24524.05063;31457.07113
37755.74751;24125.31646;31300.41841
37073.22259;23605.06329;30619.58159
35969.701;23096.20253;30011.04603
35338.20598;22746.83544;29336.23431
34764.1196;22196.20253;28709.62343
34183.65449;21767.08861;28577.07113
33564.91694;21562.02532;27992.63598
33112.02658;21254.43038;26691.21339
32416.74419;20874.68354;26154.97908
31791.62791;20316.4557;25745.27197
31058.07309;20031.64557;25215.06276
30649.83389;19841.77215;24648.70293
30279.86711;19503.79747;24238.99582
30024.71761;19207.59494;23901.58996
29622.85714;19169.62025;23455.73222
29380.46512;18634.17722;23052.05021
29004.1196;18417.72152;22805.02092
28800;18330.37975;22600.16736
28761.72757;18091.13924;22455.56485
28410.89701;17946.83544;22208.53556
28098.33887;17912.65823;22130.20921
28296.07973;17908.86076;22196.48536
28238.6711;17829.11392;21750.62762
27600.79734;17487.34177;21443.34728
27345.64784;17115.18987;21274.64435
27364.78405;16936.70886;21015.56485
27071.36213;16541.77215;20666.10879
26777.9402;16275.94937;20527.53138
26516.41196;16283.5443;20425.1046
25699.93355;15998.73418;20129.87448
24118.00664;15117.72152;19575.56485
23288.77076;14179.74684;18430.79498
22791.22924;13667.08861;16448.53556
22210.76412;12816.4557;15430.29289
21120;12668.35443;14773.55649
21113.62126;12516.4557;14641.00418
20979.66777;12508.86076;14544.60251
21126.37874;12607.59494;14598.82845
21222.0598;12497.46835;14634.97908
21330.49834;12600;14737.40586
21655.81395;12520.25316;14845.85774
21802.52492;12672.1519;14845.85774
21630.299;12524.05063;14966.35983
21821.66113;12656.96203;15400.16736
21974.75083;12839.24051;15647.19665
22172.49169;13105.06329;15840
22331.96013;13207.59494;16207.53138
22504.18605;13218.98734;16490.7113
22982.59136;13545.56962;16755.8159
23307.90698;13701.26582;16888.3682
23818.20598;13997.46835;17123.34728
24175.41528;14107.59494;17159.49791
24494.35216;14362.02532;17430.62762
24634.68439;14582.27848;17894.56067
24857.9402;14802.53165;18346.44351
25278.93688;15186.07595;18683.84937
25789.23588;15554.43038;19009.20502
26222.99003;15831.64557;19491.21339
26726.9103;16017.72152;19750.29289
27020.33223;16473.41772;20105.77406
27230.83056;16587.34177;20509.45607
27581.66113;16773.41772;21087.86611
28621.39535;16925.31646;21618.07531
29291.16279;17305.06329;21732.5523
29323.05648;17627.8481;21780.75314
30196.94352;18018.98734;21955.48117
30420.19934;18296.20253;22268.78661
30981.52824;18626.58228;22702.59414
31695.94684;18554.43038;23046.0251
31702.32558;18979.74684;23329.20502
31893.68771;18960.75949;23383.43096
32461.39535;19074.68354;23654.56067
32448.63787;19310.12658;24028.11715
32314.68439;19336.70886;24190.79498
32754.81728;19435.44304;24154.64435
32958.93688;19579.74684;24540.25105
33080.13289;19575.94937;24714.97908
33418.20598;19739.24051;24919.83264
33807.30897;19921.51899;24925.85774
33609.56811;20062.02532;25130.7113
33743.52159;20145.56962;25196.98745
34011.42857;20202.53165;25317.48954
34266.57807;20335.44304;25323.51464
31836.27907;20555.6962;25299.41423
31836.27907;20597.46835;25353.64017
31357.87375;20616.4557;25407.86611
31836.27907;20513.92405;25365.69038
33297.00997;20460.75949;25293.38912
33137.54153;20381.01266;25504.26778
32812.22591;20278.48101;25444.01674
32461.39535;20232.91139;25305.43933
32410.36545;20282.27848;25287.36402
32263.65449;20168.35443;25245.18828
32314.68439;20168.35443;25233.13808
31995.74751;20027.8481;25148.78661
31893.68771;20084.81013;25034.30962
31581.12957;19891.13924;24913.80753
31504.58472;19739.24051;25215.06276
31306.84385;19815.18987;25082.51046
31172.89037;19792.40506;25076.48536
31204.78405;19845.56962;25088.53556
31109.10299;19678.48101;24974.05858
31211.16279;19545.56962;24799.33054
31147.37542;19606.32911;24787.28033
31185.64784;19594.93671;24793.30544
31217.54153;19397.46835;24895.73222
31453.55482;19207.59494;24684.85356
31491.82724;19488.60759;24714.97908
31619.40199;19408.86076;24714.97908
31600.26578;19473.41772;24793.30544
31849.03654;19435.44304;24871.6318
31766.11296;19488.60759;24745.1046
31829.90033;19583.5443;24889.70711
32097.80731;19837.97468;24955.98326
32391.22924;19739.24051;25118.66109
32582.59136;19989.87342;25377.74059
32691.0299;20324.05063;25678.99582
33794.5515;20775.94937;26920.16736
34827.90698;21186.07595;28269.79079
36582.0598;22196.20253;30547.28033
38942.19269;24258.22785;32619.91632
41678.6711;25743.03797;34572.05021
42718.40532;26453.16456;35168.53556
43477.47508;26889.87342;35409.53975
43872.95681;27094.93671;35355.31381
43968.63787;26908.86076;35355.31381
44191.89369;26905.06329;35379.41423
43866.57807;26886.07595;35198.66109
43968.63787;27197.46835;35108.28452
44472.55814;27303.79747;34861.25523
44759.60133;27056.96203;34740.75314
44529.96678;27497.46835;34608.20084
44593.75415;27600;34288.87029
44638.40532;27729.11392;33770.7113
44293.95349;27444.3038;33487.53138
44070.69767;27493.67089;33385.1046
43318.00664;27360.75949;33264.60251
42724.78405;27064.55696;32866.94561
41965.71429;26692.40506;32589.79079
41404.38538;26324.05063;32457.23849
40925.98007;26027.8481;31842.67782
39962.7907;25724.05063;31143.76569
38923.05648;25105.06329;30462.92887
38425.51495;24691.13924;30017.07113
37443.18937;24413.92405;29667.61506
36677.74086;23810.12658;28926.5272
35682.65781;23267.08861;28474.64435
35140.46512;22849.36709;27866.10879
33813.68771;22594.93671;27227.4477
33080.13289;22112.65823;26817.74059
32321.06312;21508.86076;26215.23013
31644.91694;21296.20253;25618.74477
30994.28571;20916.4557;24841.50628
30649.83389;20502.53165;24425.77406
30082.12625;20210.12658;23931.71548
29603.72093;19936.70886;23546.10879
29335.81395;19731.64557;23383.43096
29425.11628;19549.36709;23148.45188
29144.45183;19439.24051;22750.79498
28685.18272;19135.44304;22431.46444
28583.12292;19021.51899;22371.21339
28640.53156;18953.16456;22292.88703
28506.57807;18827.8481;22106.10879
28372.62458;18751.89873;22069.95816
28296.07973;18653.16456;22051.88285
28417.27575;18918.98734;22256.7364
28615.01661;18702.53165;21991.6318
27875.08306;18113.92405;21702.42678
27568.90365;18056.96203;21557.82427
27237.2093;17969.62025;21039.66527
27052.22591;17772.1519;20539.58159
26841.72757;17669.62025;20388.95397
26663.12292;17620.25316;20184.10042
25591.49502;16788.60759;19846.69456
24532.62458;15983.5443;19208.03347
23869.23588;15501.26582;18075.31381
22988.9701;15011.39241;15755.64854
22485.04983;14517.72152;14960.33473
22191.62791;14434.17722;14556.65272
22057.67442;14715.18987;14448.20084
22172.49169;14605.06329;14538.57741
22331.96013;14867.08861;14833.80753
22459.53488;14943.03797;14857.90795
22701.92691;15155.6962;14803.68201
22861.39535;15539.24051;15177.23849
23193.0897;15592.40506;15526.69456
23505.64784;15843.03797;15773.72385
23894.75083;15937.97468;16117.15481
24609.16944;16351.89873;16315.98326
25074.81728;16758.22785;16291.88285
23524.78405;17153.16456;16575.06276
22236.27907;17483.5443;16623.2636
22440.39867;17832.91139;16858.24268
23027.24252;18182.27848;17129.37238
23467.37542;18501.26582;17533.05439
23996.81063;18843.03797;17888.53556
24609.16944;18983.5443;18165.69038
25234.28571;19298.73418;18900.75314
26950.16611;19959.49367;19111.6318
29220.99668;20305.06329;19418.91213
30152.29236;20643.03797;19792.46862
30681.72757;21132.91139;20316.65272
31000.66445;21573.41772;20672.13389
31772.49169;21732.91139;20816.7364
32352.95681;21949.36709;21015.56485
32652.75748;22317.72152;21557.82427
33233.22259;22450.63291;21702.42678
33660.59801;22575.94937;21816.90377
34317.60797;23046.83544;22220.58577
34878.93688;23096.20253;22413.38912
35395.61462;23232.91139;22551.96653
35752.82392;23662.02532;22780.9205
35771.96013;23707.59494;23124.35146
36033.48837;23943.03797;23208.70293
36473.62126;24235.44304;23335.23013
36971.16279;24216.4557;23473.80753
37207.17608;24413.92405;23576.23431
37430.43189;24543.03797;24070.29289
37672.82392;24581.01266;24263.09623
37653.68771;24615.18987;24540.25105
38042.7907;24801.26582;24727.02929
38259.66777;24702.53165;24769.20502
38100.19934;24694.93671;24943.93305
38183.12292;24505.06329;24865.60669
38042.7907;24881.01266;24955.98326
37832.29236;25021.51899;25022.25941
38087.44186;25067.08861;25239.16318
37927.97342;25222.78481;25190.96234
37628.17276;25268.35443;25022.25941
37653.68771;25218.98734;25100.58577
37385.78073;25177.21519;25112.63598
37558.00664;25074.68354;24986.10879
37245.4485;25294.93671;24974.05858
37073.22259;25124.05063;24980.08368
37175.28239;24862.02532;25070.46025
36760.66445;24816.4557;24883.68201
36550.16611;24751.89873;24901.75732
36339.66777;24524.05063;24727.02929
36339.66777;24364.55696;24684.85356
36288.63787;24163.29114;24612.5523
36001.59468;24151.89873;24678.82845
35893.15615;24075.94937;24739.0795
35465.78073;23878.48101;24642.67782
35338.20598;23624.05063;24763.17992
35376.47841;23392.40506;25016.23431
35261.66113;23369.62025;24907.78243
35287.17608;23350.63291;25094.56067
35095.81395;23232.91139;24949.95816
35089.43522;23278.48101;24805.35565
34885.31561;23153.16456;24962.00837
35242.52492;23206.32911;25100.58577
35255.28239;23236.70886;25172.88703
35127.70764;23236.70886;25160.83682
35057.54153;23229.11392;25486.19247
34744.98339;22883.5443;25498.24268
34630.16611;23005.06329;25504.26778
34789.63455;23027.8481;25636.82008
35102.19269;23517.72152;25733.22176
35223.3887;23426.58228;26010.37657
35580.59801;23635.44304;26257.40586
36103.65449;23916.4557;26829.79079
36754.28571;24189.87342;27878.159
38042.7907;24865.82278;29300.08368
39777.80731;25921.51899;31740.25105
42322.92359;27618.98734;33782.76151
44848.90365;28378.48101;34722.67782
45729.16944;28834.17722;35138.41004
46245.84718;28955.6962;35192.63598
46469.10299;29210.12658;35373.38912
46794.4186;29126.58228;35283.01255
46603.05648;28891.13924;35186.61088
46545.64784;28594.93671;35035.98326
46730.63123;28484.81013;35005.85774
46449.96678;28659.49367;34776.90377
46303.25581;28644.3038;34584.10042
45805.71429;28507.59494;34403.34728
45805.71429;28765.82278;34391.29707
45442.12625;28765.82278;34361.17155
45289.03654;28465.82278;34258.74477
45046.64452;28256.96203;33873.13808
44434.28571;27968.35443;33246.5272
43554.01993;27637.97468;32891.04603
43056.47841;27649.36709;32710.29289
42329.30233;27193.67089;32300.58577
41308.70432;26643.03797;31975.23013
40434.81728;26434.17722;31517.32218
39363.18937;25796.20253;31071.46444
38489.30233;25184.81013;30487.02929
37436.81063;24649.36709;29938.74477
36696.87708;24045.56962;29083.17992
35867.6412;23369.62025;28257.74059
35350.96346;23118.98734;27817.90795
34100.7309;22655.6962;27353.9749
33214.08638;22078.48101;26871.96653
32531.56146;21934.17722;25968.20084
31887.30897;21482.27848;25365.69038
31217.54153;21121.51899;24871.6318
30668.9701;20924.05063;24305.27197
30452.09302;20396.20253;23901.58996
29584.58472;20282.27848;23835.31381
29233.75415;19974.68354;23413.55649
29246.51163;19708.86076;23136.40167
29342.19269;19325.31646;22853.22176
29061.52824;19218.98734;22672.46862
28991.36213;19139.24051;22654.39331
28602.25914;19017.72152;22353.13808
28398.13953;18588.60759;22226.61088
28149.36877;18486.07595;22226.61088
28136.6113;18326.58228;22100.08368
28519.33555;18337.97468;22491.71548
28691.56146;18694.93671;22202.51046
28366.24585;18269.62025;21895.23013
28283.32226;18106.32911;21744.60251
27958.00664;17943.03797;21479.49791
27326.51163;17920.25316;20943.2636
27001.19601;17703.79747;20756.48536
26758.80399;17578.48101;20678.159
26459.00332;17210.12658;20196.15063
25215.1495;16420.25316;19388.78661
24334.88372;15968.35443;18027.11297
23480.13289;15565.82278;16273.80753
23059.13621;14753.16456;14912.13389
22536.07973;14829.11392;14436.15063
22172.49169;15022.78481;14406.0251
22408.50498;15098.73418;14375.89958
22306.44518;15026.58228;14460.25105
22146.97674;15167.08861;14466.27615
21043.45515;15288.60759;14906.10879
21024.31894;15501.26582;15050.7113
21317.74086;15896.20253;14882.00837
22000.26578;16086.07595;15020.58577
22389.36877;16556.96203;15219.41423
22714.68439;16887.34177;15496.56904
25878.53821;17369.62025;15858.07531
26280.39867;17586.07595;16074.97908
26561.06312;18079.74684;16418.41004
26210.23256;19063.29114;16816.06695
24532.62458;20908.86076;17225.77406
24507.10963;21315.18987;17472.80335
25317.2093;21383.5443;17948.78661
26210.23256;22059.49367;18250.04184
26682.25914;22241.77215;18503.09623
26950.16611;22587.34177;18798.32636
27307.37542;23088.60759;19111.6318
27906.97674;23445.56962;19503.2636
29329.43522;23255.6962;19925.02092
29393.22259;24421.51899;20226.27615
30190.56478;24748.10127;20714.30962
30904.98339;24896.20253;21069.79079
31198.40532;25177.21519;21539.74895
31351.49502;26156.96203;21919.33054
27454.08638;29996.20253;22413.38912
27530.63123;30425.31646;22859.24686
28053.68771;30896.20253;24636.65272
28442.7907;29221.51899;25347.61506
28755.34884;29388.60759;25570.54393
28882.92359;29570.88608;25901.92469
29042.39203;30265.82278;26221.25523
29584.58472;30300;26293.55649
29648.37209;30451.89873;26462.25941
29629.23588;30877.21519;27082.84519
29590.96346;29578.48101;29251.88285
29157.2093;28306.32911;29456.7364
29316.67774;28621.51899;29601.33891
30088.50498;27034.17722;29733.89121
35593.35548;23734.17722;26486.35983
35752.82392;26863.29114;25733.22176
35874.01993;27148.10127;25926.0251
35516.81063;27307.59494;25847.69874
35893.15615;27812.65823;25980.25105
35523.18937;28146.83544;25685.02092
34732.22591;28875.94937;25630.79498
34534.48505;28974.68354;25618.74477
34432.42525;29137.97468;25763.34728
34451.56146;29024.05063;25576.56904
34917.2093;29149.36709;25763.34728
34381.39535;29073.41772;26100.75314
34062.45847;29145.56962;25805.52301
33998.6711;29168.35443;25672.97071
33890.23256;29183.5443;25582.59414
36633.0897;26001.26582;25516.31799
37296.47841;25575.94937;25582.59414
37028.57143;25359.49367;25522.3431
37079.60133;25036.70886;25425.94142
36945.64784;24998.73418;25245.18828
36767.04319;24789.87342;25028.28452
36148.30565;24656.96203;24781.25523
35893.15615;24531.64557;25016.23431
35982.45847;24406.32911;25166.86192
35874.01993;24216.4557;25148.78661
36059.00332;23878.48101;25215.06276
35905.91362;23745.56962;25190.96234
35899.53488;23407.59494;25172.88703
35701.79402;23111.39241;25046.35983
35759.20266;23244.3038;25016.23431
35599.73422;23206.32911;25016.23431
35816.6113;23088.60759;25251.21339
36135.54817;23183.5443;25215.06276
36052.62458;23111.39241;25407.86611
36205.71429;23130.37975;25630.79498
36499.13621;23229.11392;25703.09623
36460.86379;23555.6962;25799.49791
36722.39203;23593.67089;26040.50209
36977.54153;23908.86076;26287.53138
37653.68771;24041.77215;27131.04603
38929.43522;24816.4557;28432.46862
40147.77409;25313.92405;29824.26778
41315.08306;26532.91139;31939.0795
43394.5515;27645.56962;33987.61506
45697.27575;28500;35029.95816
46290.49834;29213.92405;35373.38912
46826.31229;29491.13924;35740.9205
47158.00664;29791.13924;35819.24686
47132.49169;29829.11392;35716.82008
46845.4485;29711.39241;35692.71967
46717.87375;29582.27848;35457.74059
46328.77076;29441.77215;35240.83682
45990.69767;29449.36709;35114.30962
45748.30565;29305.06329;35072.13389
45486.77741;29225.31646;34788.95397
45193.35548;28868.35443;34843.17992
45244.38538;28951.89873;34210.54393
45135.94684;28735.44304;33776.7364
45008.37209;28511.39241;33481.50628
44140.86379;28192.40506;33234.47699
43190.43189;27774.68354;32957.32218
42412.22591;27535.44304;32722.3431
41602.12625;27281.01266;32246.35983
40779.2691;26756.96203;31848.70293
40020.19934;26407.59494;31451.04603
39095.28239;25913.92405;31089.53975
38297.9402;25241.77215;30631.6318
37494.21927;24827.8481;29836.31799
36390.69767;24489.87342;29330.20921
35791.09635;23939.24051;28872.30126
35019.2691;23449.36709;28095.06276
34330.36545;22830.37975;27402.17573
33660.59801;22424.05063;27088.87029
33092.89037;21877.21519;26474.30962
32455.01661;21193.67089;25974.22594
31683.18937;20848.10127;25474.14226
31070.83056;20396.20253;24919.83264
30592.42525;20198.73418;24383.59833
30471.22924;19830.37975;23991.96653
30082.12625;19678.48101;23570.20921
29826.97674;19431.64557;23082.17573
29559.06977;19105.06329;22841.17155
29208.2392;18915.18987;22726.69456
28933.95349;18953.16456;22503.76569
28895.68106;18751.89873;22533.89121
28621.39535;18596.20253;21949.45607
28417.27575;18448.10127;21515.64854
28544.8505;18345.56962;21117.99163
28736.21262;18436.70886;21244.51883
28851.0299;18694.93671;21292.71967
28449.16944;18448.10127;20973.38912
28040.93023;18318.98734;20654.05858
27913.35548;18322.78481;20425.1046
27441.3289;17946.83544;20003.34728
27441.3289;17756.96203;19641.841
27332.89037;17551.89873;19485.18828
26739.66777;17418.98734;19479.16318
25438.40532;16515.18987;19081.50628
23875.61462;16089.87342;18316.31799
23556.67774;15645.56962;16653.38912
23065.51495;15106.32911;15894.22594
22555.21595;15129.11392;15303.76569
22542.45847;15098.73418;15357.99163
22765.71429;15045.56962;15339.91632
22874.15282;15037.97468;15424.26778
23224.98339;15300;15779.74895
23984.05316;15379.74684;15984.60251
24130.76412;15470.88608;15827.94979
24105.24917;15645.56962;15568.87029
24577.27575;15653.16456;15689.37238
24768.63787;16063.29114;15833.9749
25406.51163;16883.5443;15918.32636
26025.24917;17346.83544;16213.55649
25878.53821;17548.10127;16376.23431
26050.76412;18034.17722;16484.68619
26274.01993;18444.3038;16870.29289
26599.33555;18748.10127;17442.67782
27817.67442;19196.20253;17737.90795
28646.9103;19522.78481;18105.43933
29297.54153;19902.53165;18262.09205
29935.41528;20388.60759;18936.90377
30509.50166;20658.22785;19256.23431
30885.84718;20624.05063;19479.16318
31651.29568;20821.51899;19967.19665
32321.06312;21497.46835;20449.20502
32920.66445;21729.11392;20834.81172
33328.90365;22063.29114;21154.14226
34355.8804;22245.56962;21624.10042
34713.0897;22575.94937;21841.00418
34808.77076;22815.18987;22184.43515
35771.96013;23035.44304;22582.09205
36103.65449;23627.8481;22883.34728
36798.93688;24110.12658;23293.05439
37207.17608;24300;23467.78243
37806.77741;24603.79747;23726.86192
37966.24585;24539.24051;24058.24268
38017.27575;24991.13924;24413.72385
38738.07309;24949.36709;24648.70293
38757.2093;25329.11392;25245.18828
38457.40864;25458.22785;25287.36402
38942.19269;25587.34177;25618.74477
39446.11296;25629.11392;25920
39841.59468;25556.96203;26100.75314
39726.77741;25359.49367;26136.90377
39873.48837;25450.63291;26462.25941
40064.8505;25541.77215;26432.13389
39758.6711;25762.02532;26576.7364
39516.27907;25807.59494;26570.7113
39637.47508;26134.17722;26727.36402
39210.09967;25872.1519;26715.31381
39248.37209;26058.22785;26757.48954
39222.85714;26225.31646;26594.81172
39139.93355;26103.79747;26395.98326
39095.28239;26213.92405;26100.75314
39210.09967;26434.17722;26215.23013
39471.62791;26570.88608;26365.85774
39369.56811;26369.62025;26329.70711
39312.15947;26381.01266;26293.55649
39165.4485;26183.5443;26293.55649
38789.10299;26043.03797;26106.77824
38897.54153;26134.17722;26233.30544
38923.05648;26020.25316;26257.40586
38629.63455;25708.86076;26179.0795
38616.87708;25674.68354;26106.77824
38323.45515;25086.07595;26142.92887
38004.51827;24892.40506;26004.35146
37723.85382;24679.74684;26034.47699
37730.23256;24626.58228;26022.42678
37991.7608;24516.4557;26197.15481
38004.51827;24383.5443;26408.03347
37857.80731;24155.6962;26564.68619
37864.18605;24079.74684;26522.51046
37609.03654;24113.92405;26498.41004
37781.26246;24178.48101;26582.76151
37373.02326;23939.24051;26667.11297
37424.05316;23927.8481;26697.23849
37334.75083;23669.62025;26311.6318
36709.63455;23400;26209.20502
36900.99668;23346.83544;26028.45188
37219.93355;23517.72152;26016.40167
37430.43189;23863.29114;26004.35146
37532.49169;24094.93671;26299.58159
37545.24917;23905.06329;26769.53975
38438.27243;24372.1519;27269.62343
39210.09967;24812.65823;28540.9205
40396.54485;24964.55696;29854.39331
41697.80731;26141.77215;32168.03347
44236.54485;27843.03797;34234.64435
46143.78738;29050.63291;34951.6318
46647.70764;29377.21519;35831.29707
47234.5515;29502.53165;36000
47827.77409;29460.75949;36078.32636
47834.15282;29502.53165;36138.57741
47706.57807;29673.41772;36186.77824
47368.50498;29502.53165;36156.65272
47298.33887;29392.40506;36114.47699
47068.70432;29388.60759;35987.94979
46973.02326;29324.05063;35915.64854
46717.87375;29244.3038;35614.39331
46201.19601;29282.27848;35331.21339
46398.93688;29118.98734;35108.28452
46296.87708;28830.37975;34560
46060.86379;28568.35443;34391.29707
45308.17276;28264.55696;33927.36402
44466.1794;27964.55696;33427.28033
43611.42857;27505.06329;32987.4477
42578.07309;26962.02532;32433.13808
41761.59468;26521.51899;32053.55649
40964.25249;26263.29114;31613.72385
40326.37874;26024.05063;31246.19247
38935.81395;25579.74684;30703.93305
38253.28904;25154.43038;30215.89958
37436.81063;24520.25316;29703.76569
36620.33223;23935.44304;28830.12552
35740.06645;23327.8481;27938.41004
35165.98007;22948.10127;27269.62343
34253.8206;22302.53165;26829.79079
33615.94684;21972.1519;26414.05858
32844.1196;21527.8481;25618.74477
32219.00332;21079.74684;25058.41004
31715.08306;20950.63291;24727.02929
31128.2392;20517.72152;24220.9205
30809.30233;20103.79747;23726.86192
30490.36545;19921.51899;23250.87866
30254.35216;19758.22785;22985.77406
29654.75083;19481.01266;22690.54393
29214.61794;19397.46835;22461.58996
29469.76744;19067.08861;22124.1841
28851.0299;18820.25316;21967.53138
28972.22591;18865.82278;21871.12971
29240.13289;18740.50633;21684.35146
29074.28571;18736.70886;21606.0251
28940.33223;18801.26582;21810.87866
29610.09967;19010.12658;21732.5523
29074.28571;18596.20253;21238.49372
28136.6113;18356.96203;21124.01674
27983.52159;18201.26582;20834.81172
27958.00664;18037.97468;20485.35565
27556.14618;18018.98734;20099.74895
27473.22259;18018.98734;20069.62343
27077.74086;17696.20253;19967.19665
25699.93355;16655.6962;19424.93724
24462.45847;16162.02532;18804.35146
23697.00997;15975.94937;16984.76987
23645.98007;15216.4557;16147.28033
23524.78405;15296.20253;15755.64854
23097.40864;15372.1519;15339.91632
23071.89369;15186.07595;15014.56067
23403.58804;15284.81013;14924.1841
23620.46512;15326.58228;14978.41004
24207.30897;15421.51899;15074.81172
24736.74419;15451.89873;15110.96234
24207.30897;15778.48101;15231.46444
24073.35548;15767.08861;15255.56485
25042.92359;16021.51899;15315.8159
25865.78073;16784.81013;15153.13808
26242.12625;17335.44304;15562.84519
26516.41196;17718.98734;15701.42259
27090.49834;18110.12658;16231.6318
27230.83056;18349.36709;16478.66109
27594.4186;18865.82278;16773.89121
28270.56478;18930.37975;17219.74895
29004.1196;19408.86076;17527.02929
29004.1196;19701.26582;17822.25941
29495.28239;20115.18987;18364.51883
30350.03322;20475.94937;18912.80335
30885.84718;21091.13924;19093.55649
31243.05648;21037.97468;19563.51464
32206.24585;21087.34177;20172.05021
32876.01329;21645.56962;20515.48117
32958.93688;22089.87342;20840.83682
33902.99003;21824.05063;21437.32218
36071.7608;20958.22785;21756.65272
